student_id,chapter_id,emotion,confidence
fdcbd941-348f-4f13-ba64-74c429e8bdd8,e86ad7f3-85cd-49c5-8480-3660505bf512,confused,0.97
fdcbd941-348f-4f13-ba64-74c429e8bdd8,e86ad7f3-85cd-49c5-8480-3660505bf512,frustrated,0.65
fdcbd941-348f-4f13-ba64-74c429e8bdd8,e86ad7f3-85cd-49c5-8480-3660505bf512,engaged,0.88
fdcbd941-348f-4f13-ba64-74c429e8bdd8,e86ad7f3-85cd-49c5-8480-3660505bf512,happy,0.74
96d8fe8d-07d2-4549-b87e-9f5f90b2d38f,4ff596db-71f0-42a7-8915-82f158811983,confused,0.72
96d8fe8d-07d2-4549-b87e-9f5f90b2d38f,4ff596db-71f0-42a7-8915-82f158811983,happy,0.69
686061fa-ad28-4bd3-a7b8-c1d91725db06,631a96bf-f75b-4247-9cd1-361e889a732b,bored,0.64
686061fa-ad28-4bd3-a7b8-c1d91725db06,631a96bf-f75b-4247-9cd1-361e889a732b,happy,0.94
686061fa-ad28-4bd3-a7b8-c1d91725db06,631a96bf-f75b-4247-9cd1-361e889a732b,engaged,0.86
6d4e54f9-06bc-4db6-b513-cf700afdd49a,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,drowsy,0.71
6d4e54f9-06bc-4db6-b513-cf700afdd49a,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,happy,0.86
5fe5c65d-f93f-46ae-9ca6-ff2d6cb8fc4d,0e295d82-1d83-4500-894a-bc20de432a37,bored,0.84
5fe5c65d-f93f-46ae-9ca6-ff2d6cb8fc4d,0e295d82-1d83-4500-894a-bc20de432a37,happy,0.63
5fe5c65d-f93f-46ae-9ca6-ff2d6cb8fc4d,0e295d82-1d83-4500-894a-bc20de432a37,bored,0.58
8cd3d8f7-b5d2-4bcf-85fc-e041334f3c56,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,happy,0.9
8cd3d8f7-b5d2-4bcf-85fc-e041334f3c56,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,happy,0.89
f1059e12-a2f4-4f9f-9582-2c40d077f3f6,47800378-7c13-4873-8a4e-15082ec11d6f,happy,0.98
f1059e12-a2f4-4f9f-9582-2c40d077f3f6,47800378-7c13-4873-8a4e-15082ec11d6f,happy,0.51
f1059e12-a2f4-4f9f-9582-2c40d077f3f6,47800378-7c13-4873-8a4e-15082ec11d6f,engaged,0.76
a7d3b354-0878-48dc-9ee3-f6684f3937e4,397ff43b-23d6-44f9-9bee-a66bd529c7e3,bored,0.84
a7d3b354-0878-48dc-9ee3-f6684f3937e4,397ff43b-23d6-44f9-9bee-a66bd529c7e3,drowsy,0.78
a7d3b354-0878-48dc-9ee3-f6684f3937e4,397ff43b-23d6-44f9-9bee-a66bd529c7e3,engaged,0.84
6f7ba580-864e-4717-8d88-67b49a667e89,4ff596db-71f0-42a7-8915-82f158811983,happy,0.57
6f7ba580-864e-4717-8d88-67b49a667e89,4ff596db-71f0-42a7-8915-82f158811983,drowsy,0.5
6f7ba580-864e-4717-8d88-67b49a667e89,4ff596db-71f0-42a7-8915-82f158811983,engaged,0.54
6f7ba580-864e-4717-8d88-67b49a667e89,4ff596db-71f0-42a7-8915-82f158811983,confused,0.68
92945fb6-984f-4856-9bc7-d709b93803f3,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,happy,0.66
92945fb6-984f-4856-9bc7-d709b93803f3,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,happy,0.92
92945fb6-984f-4856-9bc7-d709b93803f3,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,engaged,0.54
d13c0cc0-f509-464d-a51f-4e7b78e8f4d6,f99fdd8c-edd0-4948-98c7-5e392d9c0464,happy,0.71
d13c0cc0-f509-464d-a51f-4e7b78e8f4d6,f99fdd8c-edd0-4948-98c7-5e392d9c0464,engaged,0.96
d13c0cc0-f509-464d-a51f-4e7b78e8f4d6,f99fdd8c-edd0-4948-98c7-5e392d9c0464,happy,0.74
032e2407-8923-4035-bb76-717b55270900,87a7cbdc-d8f0-4a03-a0ca-80bf4cc990d8,engaged,0.56
032e2407-8923-4035-bb76-717b55270900,87a7cbdc-d8f0-4a03-a0ca-80bf4cc990d8,engaged,0.64
032e2407-8923-4035-bb76-717b55270900,87a7cbdc-d8f0-4a03-a0ca-80bf4cc990d8,engaged,0.8
60c8af3f-d65c-4486-a9ba-4b6d3647b9c9,92eb2c16-0836-4b66-ac4c-1c7eee48553b,happy,0.51
60c8af3f-d65c-4486-a9ba-4b6d3647b9c9,92eb2c16-0836-4b66-ac4c-1c7eee48553b,drowsy,0.96
5f16a38d-e0b4-4fe7-81da-38f56785712b,e746ba55-bef7-48ec-bbfe-e991838593f1,bored,0.77
5f16a38d-e0b4-4fe7-81da-38f56785712b,e746ba55-bef7-48ec-bbfe-e991838593f1,frustrated,0.84
5f16a38d-e0b4-4fe7-81da-38f56785712b,e746ba55-bef7-48ec-bbfe-e991838593f1,bored,0.74
386ab489-05cc-4400-a0e9-222df34ff518,e88545fa-cec2-448d-8828-c49397dc82ef,drowsy,0.96
386ab489-05cc-4400-a0e9-222df34ff518,e88545fa-cec2-448d-8828-c49397dc82ef,drowsy,0.78
386ab489-05cc-4400-a0e9-222df34ff518,e88545fa-cec2-448d-8828-c49397dc82ef,happy,0.82
386ab489-05cc-4400-a0e9-222df34ff518,e88545fa-cec2-448d-8828-c49397dc82ef,bored,0.91
1e76f34b-5557-42bd-bdbd-24f8331ff234,a1d55a6b-ff70-43f1-987e-d141ffc18797,bored,0.91
1e76f34b-5557-42bd-bdbd-24f8331ff234,a1d55a6b-ff70-43f1-987e-d141ffc18797,frustrated,0.51
a1108901-1097-4cab-92ee-f83c41d94db1,577248b6-eb14-4461-978d-772d72b3c0e8,engaged,0.64
9938f079-cc00-45eb-8f7e-131bbfc46dbb,c275656c-3b7c-47a3-8286-16ef03f443b1,bored,0.62
9938f079-cc00-45eb-8f7e-131bbfc46dbb,c275656c-3b7c-47a3-8286-16ef03f443b1,drowsy,0.5
27b3c5bf-4620-4a17-bdc8-c04469851943,3e87658f-d780-4702-bd3e-597ea92204ae,engaged,0.92
f7fa72b1-5c29-4ac1-85b0-63182b37c756,204272e4-3f3b-41f2-b581-a4b701416cd3,drowsy,0.65
f7fa72b1-5c29-4ac1-85b0-63182b37c756,204272e4-3f3b-41f2-b581-a4b701416cd3,confused,0.67
f7fa72b1-5c29-4ac1-85b0-63182b37c756,204272e4-3f3b-41f2-b581-a4b701416cd3,drowsy,0.55
eb025efa-80de-4da9-91ee-a5d28b8a5dff,fb345bab-83cb-4c90-aa1e-a292e0edd380,frustrated,0.98
eb025efa-80de-4da9-91ee-a5d28b8a5dff,fb345bab-83cb-4c90-aa1e-a292e0edd380,drowsy,0.9
1d236a58-7762-4063-aaea-a6feffd29754,844227b8-8bfb-442d-96ef-130589840aab,bored,0.77
1d236a58-7762-4063-aaea-a6feffd29754,844227b8-8bfb-442d-96ef-130589840aab,happy,0.87
1d236a58-7762-4063-aaea-a6feffd29754,844227b8-8bfb-442d-96ef-130589840aab,drowsy,0.87
1d236a58-7762-4063-aaea-a6feffd29754,844227b8-8bfb-442d-96ef-130589840aab,frustrated,0.82
766df3ac-703f-43c5-bb76-73a44ef78ee3,6a1527b7-274e-4025-8d62-7300aeef1254,happy,0.58
766df3ac-703f-43c5-bb76-73a44ef78ee3,6a1527b7-274e-4025-8d62-7300aeef1254,engaged,0.85
766df3ac-703f-43c5-bb76-73a44ef78ee3,6a1527b7-274e-4025-8d62-7300aeef1254,engaged,0.77
766df3ac-703f-43c5-bb76-73a44ef78ee3,6a1527b7-274e-4025-8d62-7300aeef1254,engaged,0.85
4ca058a9-1360-468c-a6ac-b58ad28a7fb9,0fdab15a-81d0-4631-8cc4-7aa3cda3f46f,happy,0.76
4ca058a9-1360-468c-a6ac-b58ad28a7fb9,0fdab15a-81d0-4631-8cc4-7aa3cda3f46f,engaged,0.96
68a13d02-0619-4e32-9187-e6434ee98c33,c5c23961-7ec9-43dd-ad5b-19b0566cabba,drowsy,0.8
68a13d02-0619-4e32-9187-e6434ee98c33,c5c23961-7ec9-43dd-ad5b-19b0566cabba,frustrated,0.78
68a13d02-0619-4e32-9187-e6434ee98c33,c5c23961-7ec9-43dd-ad5b-19b0566cabba,bored,0.9
a7e65ee2-0f90-4ff7-95ef-db30dbca040d,3e87658f-d780-4702-bd3e-597ea92204ae,engaged,0.68
a7e65ee2-0f90-4ff7-95ef-db30dbca040d,3e87658f-d780-4702-bd3e-597ea92204ae,drowsy,0.65
a7e65ee2-0f90-4ff7-95ef-db30dbca040d,3e87658f-d780-4702-bd3e-597ea92204ae,happy,0.74
a7e65ee2-0f90-4ff7-95ef-db30dbca040d,3e87658f-d780-4702-bd3e-597ea92204ae,engaged,0.78
e9f3b5ec-680b-463d-9a1d-07e12654e2b6,060ede3b-86bc-419b-bdc6-ab0fb06da831,engaged,0.61
e9f3b5ec-680b-463d-9a1d-07e12654e2b6,060ede3b-86bc-419b-bdc6-ab0fb06da831,engaged,0.83
f7fa72b1-5c29-4ac1-85b0-63182b37c756,300b812d-9c81-4bce-b9a4-1fc75370c5de,confused,0.89
f7fa72b1-5c29-4ac1-85b0-63182b37c756,300b812d-9c81-4bce-b9a4-1fc75370c5de,frustrated,0.78
91b16d36-6fa6-4978-8bd0-fb99cfdeae5d,1d099128-15d4-4875-b1d8-eab82f8aed02,bored,0.75
91b16d36-6fa6-4978-8bd0-fb99cfdeae5d,1d099128-15d4-4875-b1d8-eab82f8aed02,engaged,0.64
91b16d36-6fa6-4978-8bd0-fb99cfdeae5d,1d099128-15d4-4875-b1d8-eab82f8aed02,bored,0.94
7b3ebb4a-a323-483c-8bcd-8c992809cb6e,59fc814f-59e3-41fa-a40e-444a148ff604,drowsy,0.86
7b3ebb4a-a323-483c-8bcd-8c992809cb6e,59fc814f-59e3-41fa-a40e-444a148ff604,confused,0.73
7b3ebb4a-a323-483c-8bcd-8c992809cb6e,59fc814f-59e3-41fa-a40e-444a148ff604,confused,0.82
7b3ebb4a-a323-483c-8bcd-8c992809cb6e,59fc814f-59e3-41fa-a40e-444a148ff604,happy,0.66
ee04bade-882c-4cdb-b5af-abdc115e616e,d40fea6c-3613-4b99-a371-76a271c014ad,happy,0.53
ee04bade-882c-4cdb-b5af-abdc115e616e,d40fea6c-3613-4b99-a371-76a271c014ad,happy,0.6
ee04bade-882c-4cdb-b5af-abdc115e616e,d40fea6c-3613-4b99-a371-76a271c014ad,engaged,0.54
8b8bec78-932a-45dd-8c31-57818885b209,040f6143-b050-45d2-b792-4fc7e02b10a5,happy,0.74
5d9a0b7e-f970-49a1-97b4-0e96b101594f,397ff43b-23d6-44f9-9bee-a66bd529c7e3,bored,0.8
5d9a0b7e-f970-49a1-97b4-0e96b101594f,397ff43b-23d6-44f9-9bee-a66bd529c7e3,confused,0.68
1684944f-a6e9-46c5-8202-5c01c1eaef23,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,happy,0.75
1684944f-a6e9-46c5-8202-5c01c1eaef23,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,drowsy,0.54
1684944f-a6e9-46c5-8202-5c01c1eaef23,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,confused,0.87
1684944f-a6e9-46c5-8202-5c01c1eaef23,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,happy,0.52
9dada8cf-f4e5-4fd3-8598-0f5243cf5497,8f30755b-4816-4a84-9f4a-d068f4940126,engaged,0.8
9dada8cf-f4e5-4fd3-8598-0f5243cf5497,8f30755b-4816-4a84-9f4a-d068f4940126,happy,0.71
fc2c90b0-4360-4848-8ea1-9338cc903f6e,a1d55a6b-ff70-43f1-987e-d141ffc18797,engaged,0.59
3d219dc5-276c-476d-8196-a879700e5e7f,c7e9a054-eaed-4c63-a666-b0e14f023539,bored,0.75
3d219dc5-276c-476d-8196-a879700e5e7f,c7e9a054-eaed-4c63-a666-b0e14f023539,happy,0.87
a5395b2d-ebca-4936-bea7-39c7fab5fc26,6d2cb61c-f38a-4f06-99fb-9ca8adbf79b0,drowsy,0.7
f651a14e-2c21-45d4-af57-41d5c2def1e9,37c32447-0279-46e8-837c-1054aa1ac8ff,happy,0.68
956fce88-42ed-46f2-a127-7f7e4bce7475,4ca8ec79-b388-42d0-bf0b-180931b9b93c,confused,0.57
956fce88-42ed-46f2-a127-7f7e4bce7475,4ca8ec79-b388-42d0-bf0b-180931b9b93c,happy,0.79
956fce88-42ed-46f2-a127-7f7e4bce7475,4ca8ec79-b388-42d0-bf0b-180931b9b93c,engaged,0.9
956fce88-42ed-46f2-a127-7f7e4bce7475,4ca8ec79-b388-42d0-bf0b-180931b9b93c,drowsy,0.77
7eebab68-bbb0-494b-a277-1b3184f8e99c,e9d935bb-2083-48f9-b20a-470f1a36dea6,engaged,0.58
7eebab68-bbb0-494b-a277-1b3184f8e99c,e9d935bb-2083-48f9-b20a-470f1a36dea6,happy,0.82
7eebab68-bbb0-494b-a277-1b3184f8e99c,e9d935bb-2083-48f9-b20a-470f1a36dea6,bored,0.51
7eebab68-bbb0-494b-a277-1b3184f8e99c,e9d935bb-2083-48f9-b20a-470f1a36dea6,bored,0.9
53a97ab4-2828-4fdf-bbdc-674f2abfa9bc,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,frustrated,0.94
53a97ab4-2828-4fdf-bbdc-674f2abfa9bc,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,frustrated,0.79
0268d417-bba2-4b59-af6c-5a618cf3e8fb,87a7cbdc-d8f0-4a03-a0ca-80bf4cc990d8,frustrated,0.92
0268d417-bba2-4b59-af6c-5a618cf3e8fb,87a7cbdc-d8f0-4a03-a0ca-80bf4cc990d8,engaged,0.54
0268d417-bba2-4b59-af6c-5a618cf3e8fb,87a7cbdc-d8f0-4a03-a0ca-80bf4cc990d8,frustrated,0.61
41ffb463-f5a6-41c5-a188-7a3f700344c7,12bc27c1-fe24-42c3-a1cf-68cb14fc2726,engaged,0.65
41ffb463-f5a6-41c5-a188-7a3f700344c7,12bc27c1-fe24-42c3-a1cf-68cb14fc2726,happy,0.87
41ffb463-f5a6-41c5-a188-7a3f700344c7,12bc27c1-fe24-42c3-a1cf-68cb14fc2726,engaged,0.73
2b220d97-f631-4712-b82f-7d2fbf9ee71c,b393628d-fd15-4228-8623-69ab6692930c,engaged,0.67
2b220d97-f631-4712-b82f-7d2fbf9ee71c,b393628d-fd15-4228-8623-69ab6692930c,engaged,0.58
2b220d97-f631-4712-b82f-7d2fbf9ee71c,b393628d-fd15-4228-8623-69ab6692930c,bored,0.89
8e4def28-dda2-4d74-8baf-891b4afd7a40,b6145cf5-6f94-47e3-9956-c7e2638e48d0,bored,0.51
8e4def28-dda2-4d74-8baf-891b4afd7a40,b6145cf5-6f94-47e3-9956-c7e2638e48d0,engaged,0.66
8e4def28-dda2-4d74-8baf-891b4afd7a40,b6145cf5-6f94-47e3-9956-c7e2638e48d0,engaged,0.62
8e4def28-dda2-4d74-8baf-891b4afd7a40,b6145cf5-6f94-47e3-9956-c7e2638e48d0,confused,0.56
5f714c29-6809-4780-87a1-93715d82c1c6,92eb2c16-0836-4b66-ac4c-1c7eee48553b,bored,0.58
efbd06ac-4953-44d3-996d-6eec3e9ebf46,7eca250a-43f4-41e4-9265-5e186f87be71,bored,0.74
71c1f904-f580-49ed-8fde-374cf4079f75,8dd6ec82-aade-4637-b559-4e255880a389,confused,0.7
3eec45d4-6c20-4d73-8160-b08f03f1f750,4385ae08-242e-4c84-b33e-5fcde0be1a90,confused,0.75
3eec45d4-6c20-4d73-8160-b08f03f1f750,4385ae08-242e-4c84-b33e-5fcde0be1a90,bored,0.85
3eec45d4-6c20-4d73-8160-b08f03f1f750,4385ae08-242e-4c84-b33e-5fcde0be1a90,happy,0.93
3eec45d4-6c20-4d73-8160-b08f03f1f750,4385ae08-242e-4c84-b33e-5fcde0be1a90,frustrated,0.56
66f89765-bc2c-45e4-8ebe-14507be057c9,1c8a1c89-f53d-4936-a38a-92de2d443dba,happy,0.54
66f89765-bc2c-45e4-8ebe-14507be057c9,1c8a1c89-f53d-4936-a38a-92de2d443dba,confused,0.65
66f89765-bc2c-45e4-8ebe-14507be057c9,1c8a1c89-f53d-4936-a38a-92de2d443dba,drowsy,0.76
79d66af3-2c0a-4d4f-83a8-8ea1d263ba80,977bc3d1-d6d6-4352-b980-58eb6406b49a,engaged,0.55
79d66af3-2c0a-4d4f-83a8-8ea1d263ba80,977bc3d1-d6d6-4352-b980-58eb6406b49a,happy,0.84
79d66af3-2c0a-4d4f-83a8-8ea1d263ba80,977bc3d1-d6d6-4352-b980-58eb6406b49a,bored,0.77
501be360-3149-4242-b2db-7aa9b4918d83,76d0b3f4-e5de-4d09-908e-302d6445c552,happy,0.86
501be360-3149-4242-b2db-7aa9b4918d83,76d0b3f4-e5de-4d09-908e-302d6445c552,happy,0.67
501be360-3149-4242-b2db-7aa9b4918d83,76d0b3f4-e5de-4d09-908e-302d6445c552,drowsy,0.69
3d62fd41-f492-4ccd-b822-3f02e414b123,37c32447-0279-46e8-837c-1054aa1ac8ff,engaged,0.89
3d62fd41-f492-4ccd-b822-3f02e414b123,37c32447-0279-46e8-837c-1054aa1ac8ff,engaged,0.63
3d62fd41-f492-4ccd-b822-3f02e414b123,37c32447-0279-46e8-837c-1054aa1ac8ff,happy,0.68
3d62fd41-f492-4ccd-b822-3f02e414b123,37c32447-0279-46e8-837c-1054aa1ac8ff,engaged,0.51
68a13d02-0619-4e32-9187-e6434ee98c33,9a7c4fac-bbda-4085-98af-7f7745a2d030,confused,0.77
68a13d02-0619-4e32-9187-e6434ee98c33,9a7c4fac-bbda-4085-98af-7f7745a2d030,bored,0.91
68a13d02-0619-4e32-9187-e6434ee98c33,9a7c4fac-bbda-4085-98af-7f7745a2d030,engaged,0.51
30cfa30a-5e42-4f8d-9782-c3363644346e,a1d55a6b-ff70-43f1-987e-d141ffc18797,engaged,0.79
30cfa30a-5e42-4f8d-9782-c3363644346e,a1d55a6b-ff70-43f1-987e-d141ffc18797,confused,0.91
e173ff1e-9dc3-4013-bb94-bfd4ec616054,fb345bab-83cb-4c90-aa1e-a292e0edd380,happy,0.74
2a6377e3-3b11-4296-8a7a-8bb0f43529ce,23e88287-b24d-42fa-8a8f-704e09231f2b,happy,0.65
768c9462-35be-42f5-bcb1-c9ce6155ad17,c50f003b-39a7-4345-8e9b-03c93589d37f,happy,0.98
768c9462-35be-42f5-bcb1-c9ce6155ad17,c50f003b-39a7-4345-8e9b-03c93589d37f,bored,0.53
3f546215-cdef-4a88-9809-78c20bc40221,1783414f-2acb-4df6-b3fa-c7faf2e9c4f5,bored,0.6
3f546215-cdef-4a88-9809-78c20bc40221,1783414f-2acb-4df6-b3fa-c7faf2e9c4f5,engaged,0.92
e31c7ee3-9e82-42b5-aa3f-d5ab05ee4612,fdd06f53-1583-4039-a7d1-094cc7e86636,bored,0.64
e31c7ee3-9e82-42b5-aa3f-d5ab05ee4612,fdd06f53-1583-4039-a7d1-094cc7e86636,happy,0.89
e31c7ee3-9e82-42b5-aa3f-d5ab05ee4612,fdd06f53-1583-4039-a7d1-094cc7e86636,happy,0.66
e31c7ee3-9e82-42b5-aa3f-d5ab05ee4612,fdd06f53-1583-4039-a7d1-094cc7e86636,frustrated,0.89
241f0db6-2b65-4b4a-a7bc-ad3bd273dd58,bb276bc1-4f5a-4e59-8d3a-d7fa101465d2,happy,0.83
241f0db6-2b65-4b4a-a7bc-ad3bd273dd58,bb276bc1-4f5a-4e59-8d3a-d7fa101465d2,bored,0.72
241f0db6-2b65-4b4a-a7bc-ad3bd273dd58,bb276bc1-4f5a-4e59-8d3a-d7fa101465d2,bored,0.75
16171a54-77ff-4283-aaca-d19849aba877,c964d248-a457-4f82-af61-6311bf8a5e12,confused,0.59
1d236a58-7762-4063-aaea-a6feffd29754,577248b6-eb14-4461-978d-772d72b3c0e8,engaged,0.56
1d236a58-7762-4063-aaea-a6feffd29754,577248b6-eb14-4461-978d-772d72b3c0e8,happy,0.84
1d236a58-7762-4063-aaea-a6feffd29754,577248b6-eb14-4461-978d-772d72b3c0e8,confused,0.91
1d236a58-7762-4063-aaea-a6feffd29754,577248b6-eb14-4461-978d-772d72b3c0e8,engaged,0.85
246f7e94-af84-4fd7-9265-272aa28c8ced,3d15d168-6545-4ede-b4a5-6f25c4596491,bored,0.94
246f7e94-af84-4fd7-9265-272aa28c8ced,3d15d168-6545-4ede-b4a5-6f25c4596491,happy,0.93
246f7e94-af84-4fd7-9265-272aa28c8ced,3d15d168-6545-4ede-b4a5-6f25c4596491,confused,0.87
dc0435f2-6016-4bc2-a434-b55e6633eeb8,d36c49ce-ada4-48e5-8b41-a38540bbb7d8,happy,0.93
dc0435f2-6016-4bc2-a434-b55e6633eeb8,d36c49ce-ada4-48e5-8b41-a38540bbb7d8,bored,0.58
dc0435f2-6016-4bc2-a434-b55e6633eeb8,d36c49ce-ada4-48e5-8b41-a38540bbb7d8,happy,0.85
da416759-0957-4d80-b259-3550eb031482,765e3c8a-1a6c-4dcb-a1ab-1ba43fe8fc9c,engaged,0.86
8d6c051c-31b2-468d-9283-a1346a462bbb,6d2cb61c-f38a-4f06-99fb-9ca8adbf79b0,bored,0.57
4f647039-dbec-425d-b24c-3273ed2d560b,81515dbd-3147-4920-a5b6-7ec45624c3ba,engaged,0.94
4f647039-dbec-425d-b24c-3273ed2d560b,81515dbd-3147-4920-a5b6-7ec45624c3ba,confused,0.5
4f647039-dbec-425d-b24c-3273ed2d560b,81515dbd-3147-4920-a5b6-7ec45624c3ba,bored,0.71
4f647039-dbec-425d-b24c-3273ed2d560b,81515dbd-3147-4920-a5b6-7ec45624c3ba,engaged,0.51
04934e47-3ded-47f0-8151-56c31149571b,b4a2ed94-bf28-4d21-833e-2f31148d7f3e,bored,0.75
04934e47-3ded-47f0-8151-56c31149571b,b4a2ed94-bf28-4d21-833e-2f31148d7f3e,bored,0.7
04934e47-3ded-47f0-8151-56c31149571b,b4a2ed94-bf28-4d21-833e-2f31148d7f3e,engaged,0.8
04934e47-3ded-47f0-8151-56c31149571b,b4a2ed94-bf28-4d21-833e-2f31148d7f3e,happy,0.87
b7b684c7-2331-4e02-8429-af6fbf33119c,6a1527b7-274e-4025-8d62-7300aeef1254,drowsy,0.87
3eec45d4-6c20-4d73-8160-b08f03f1f750,0fdab15a-81d0-4631-8cc4-7aa3cda3f46f,confused,0.85
3eec45d4-6c20-4d73-8160-b08f03f1f750,0fdab15a-81d0-4631-8cc4-7aa3cda3f46f,bored,0.55
2a6377e3-3b11-4296-8a7a-8bb0f43529ce,4ca8ec79-b388-42d0-bf0b-180931b9b93c,drowsy,0.7
2a6377e3-3b11-4296-8a7a-8bb0f43529ce,4ca8ec79-b388-42d0-bf0b-180931b9b93c,frustrated,0.89
2a6377e3-3b11-4296-8a7a-8bb0f43529ce,4ca8ec79-b388-42d0-bf0b-180931b9b93c,bored,0.81
5f419a46-5ab3-4a33-9f8b-4e856982c483,844227b8-8bfb-442d-96ef-130589840aab,confused,0.83
5f419a46-5ab3-4a33-9f8b-4e856982c483,844227b8-8bfb-442d-96ef-130589840aab,frustrated,0.61
5f419a46-5ab3-4a33-9f8b-4e856982c483,844227b8-8bfb-442d-96ef-130589840aab,frustrated,0.66
5d48c8c1-3383-40f8-9a16-53c495169aec,37040e86-f442-4ba4-a04c-a5d15b7c83de,happy,0.96
3417c8ec-a5d1-4005-ada6-3d904e7928c4,488ab9b5-a926-4e08-b02a-5a83b066c43b,engaged,0.91
019abe05-4349-4a7b-902e-d82aaef43b36,6a1527b7-274e-4025-8d62-7300aeef1254,confused,0.58
019abe05-4349-4a7b-902e-d82aaef43b36,6a1527b7-274e-4025-8d62-7300aeef1254,happy,0.76
019abe05-4349-4a7b-902e-d82aaef43b36,6a1527b7-274e-4025-8d62-7300aeef1254,bored,0.74
7eebab68-bbb0-494b-a277-1b3184f8e99c,08502d75-001a-4746-9f8c-6c389813626b,happy,0.71
7eebab68-bbb0-494b-a277-1b3184f8e99c,08502d75-001a-4746-9f8c-6c389813626b,happy,0.73
15e97d9f-0170-42ff-bf19-ca60613b0eff,21085b8c-ec80-44f4-a9d2-7d1cc2512bbd,engaged,0.81
15e97d9f-0170-42ff-bf19-ca60613b0eff,21085b8c-ec80-44f4-a9d2-7d1cc2512bbd,happy,0.96
15e97d9f-0170-42ff-bf19-ca60613b0eff,21085b8c-ec80-44f4-a9d2-7d1cc2512bbd,bored,0.92
eafda730-261d-47a9-abf5-9f8a06481add,bd927693-8e63-4da4-b7c9-7ed9088c6f22,happy,0.92
eafda730-261d-47a9-abf5-9f8a06481add,bd927693-8e63-4da4-b7c9-7ed9088c6f22,confused,0.84
eafda730-261d-47a9-abf5-9f8a06481add,bd927693-8e63-4da4-b7c9-7ed9088c6f22,confused,0.51
eafda730-261d-47a9-abf5-9f8a06481add,bd927693-8e63-4da4-b7c9-7ed9088c6f22,happy,0.71
e9f3b5ec-680b-463d-9a1d-07e12654e2b6,0155c85b-1daa-4984-871a-9e1c812c2947,confused,0.75
e9f3b5ec-680b-463d-9a1d-07e12654e2b6,0155c85b-1daa-4984-871a-9e1c812c2947,drowsy,0.9
e9f3b5ec-680b-463d-9a1d-07e12654e2b6,0155c85b-1daa-4984-871a-9e1c812c2947,happy,0.94
e9f3b5ec-680b-463d-9a1d-07e12654e2b6,0155c85b-1daa-4984-871a-9e1c812c2947,confused,0.72
3d46c0cd-143c-42e8-87be-a2e185583361,060ede3b-86bc-419b-bdc6-ab0fb06da831,frustrated,0.64
3d46c0cd-143c-42e8-87be-a2e185583361,060ede3b-86bc-419b-bdc6-ab0fb06da831,bored,0.66
3d46c0cd-143c-42e8-87be-a2e185583361,060ede3b-86bc-419b-bdc6-ab0fb06da831,frustrated,0.78
3d46c0cd-143c-42e8-87be-a2e185583361,060ede3b-86bc-419b-bdc6-ab0fb06da831,drowsy,0.63
a1010b74-70a7-484d-a61c-3308d2bbc878,80a55392-6659-450e-9532-c82d1e23f13f,engaged,0.94
a1010b74-70a7-484d-a61c-3308d2bbc878,80a55392-6659-450e-9532-c82d1e23f13f,happy,0.7
a1010b74-70a7-484d-a61c-3308d2bbc878,80a55392-6659-450e-9532-c82d1e23f13f,engaged,0.98
a1010b74-70a7-484d-a61c-3308d2bbc878,80a55392-6659-450e-9532-c82d1e23f13f,bored,0.55
3d46c0cd-143c-42e8-87be-a2e185583361,21085b8c-ec80-44f4-a9d2-7d1cc2512bbd,happy,0.59
89c9e2bd-02fc-4239-b32f-c3e5a80af6d9,cf584edd-a79c-4ff5-bef9-981538bad376,engaged,0.75
c0909652-8d0a-418a-8c3b-cddb688480b4,d533105a-38b2-4ef9-8b15-31fcc4551c19,bored,0.92
63602475-4593-41c6-a1d8-2c95a6b48f30,6a1527b7-274e-4025-8d62-7300aeef1254,happy,0.67
63602475-4593-41c6-a1d8-2c95a6b48f30,6a1527b7-274e-4025-8d62-7300aeef1254,frustrated,0.9
63602475-4593-41c6-a1d8-2c95a6b48f30,6a1527b7-274e-4025-8d62-7300aeef1254,drowsy,0.7
63602475-4593-41c6-a1d8-2c95a6b48f30,6a1527b7-274e-4025-8d62-7300aeef1254,happy,0.91
025c442d-5e56-4731-a6fe-b50d0af52dc7,e86ad7f3-85cd-49c5-8480-3660505bf512,happy,0.63
ab14c288-1461-404e-bca8-815c643a1a99,1783414f-2acb-4df6-b3fa-c7faf2e9c4f5,bored,0.73
ab14c288-1461-404e-bca8-815c643a1a99,1783414f-2acb-4df6-b3fa-c7faf2e9c4f5,engaged,0.63
ab14c288-1461-404e-bca8-815c643a1a99,1783414f-2acb-4df6-b3fa-c7faf2e9c4f5,happy,0.6
