interaction_id,student_id,chapter_id,subject_name,score,rating,completion_rate,time_spent_minutes,status,engagement_score
f5444be7-26ee-47e7-a9ff-5c3471ef74a3,790b86d8-8645-474a-85bc-c1f4cdfc244c,c7e9a054-eaed-4c63-a666-b0e14f023539,Psychology,44,1.9,0.55,42,in_progress,0.49
8277b66d-47de-4cb1-8905-1c665484388d,49a11652-0493-49e2-85fd-64024aeac65e,84bc861c-223e-40c4-8b85-5dcc91df3683,Economics,51,2.3,0.6,47,in_progress,0.54
bde899ff-e0f4-4b20-afc0-fc99cba05316,afb03438-3a01-4a7d-a9bd-490768bd221c,629ac5a5-7c34-4fb0-8e37-e248ba4325b1,Environmental Science,83,4.2,0.87,5,in_progress,0.66
142c12e4-7bf4-4fe7-801c-af6cc5661356,2eb65ca3-ee14-488e-9db9-25243eef2cb8,39ac3102-1ea8-48fc-9019-99f785343a49,Economics,36,1.7,0.33,52,in_progress,0.63
aede16e6-68bf-4fef-8359-5c7c175505f8,cbb85cfd-8ad7-4d7b-a21f-4f0ea664dba4,040f6143-b050-45d2-b792-4fc7e02b10a5,English,98,5.0,1.0,47,completed,0.36
7c57dafa-fca5-41ed-a70e-4cbca8f52870,a548b221-8542-4e9a-893c-fdbf42f36939,74c0a84d-8118-4803-abb3-9eef87423282,English,86,4.0,0.86,39,in_progress,0.67
271b181f-df6e-487f-a31f-00ca450f97ab,d6bb53d1-6b9d-4f1b-af98-b8d666b1293c,8f30755b-4816-4a84-9f4a-d068f4940126,Psychology,91,4.7,1.0,22,completed,0.56
72de663a-455f-4363-b803-d973ec6be021,8672ef08-6fb1-4d11-8f5a-89d97828f2d8,8b819ce8-dda4-4d88-8dda-938fe2c68549,English,100,4.9,1.0,14,completed,0.72
c7e1ce17-da92-4c82-9e46-2aa7d1e6cb4b,5cdd0bce-9633-495c-b091-cd90718cbaba,cf584edd-a79c-4ff5-bef9-981538bad376,Physics,48,2.5,0.5,24,in_progress,0.49
cedfcb72-5194-4559-95c0-a77ad3f611e6,0e6b4066-551c-4214-94f7-cc859f3d07a4,0155c85b-1daa-4984-871a-9e1c812c2947,Art & Design,54,2.5,0.5,47,in_progress,0.6
9b12d9a7-9d30-4748-93cf-c0023284ffae,3e17cf33-64b8-4ed0-8a01-2de613f1d3a8,d533105a-38b2-4ef9-8b15-31fcc4551c19,Hindi,34,2.0,0.44,28,in_progress,0.51
b7e43e97-c128-4992-968c-76193b84f987,351c4788-2294-44b6-b4a9-bd56c3406b18,d15e5d75-1455-4ae6-85cb-77c026aa7ee7,Geography,86,3.8,0.95,24,completed,0.44
bc3c51b7-d285-4b6d-9201-acc4c8024c9f,fa6b500b-2a69-4e8b-92e4-007e2d361063,cf584edd-a79c-4ff5-bef9-981538bad376,Physics,53,2.5,0.61,21,in_progress,0.8
b05f1a4a-85e9-4b64-83cb-05c0023829bf,3a63d16f-dedf-49ab-9c62-27522ed84fb1,08502d75-001a-4746-9f8c-6c389813626b,Physics,88,4.1,0.83,16,in_progress,0.44
324e52a2-364b-44ec-9949-c966808e6381,bb0cb6a5-45ae-404c-8e5c-c0140d5738e1,68a91d13-8c54-4591-b7bc-c76250101a0e,Mathematics,62,3.3,0.7,35,in_progress,0.34
70e1062a-e467-487d-b29e-5b732bd6aee5,91b16d36-6fa6-4978-8bd0-fb99cfdeae5d,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,Economics,69,3.6,0.67,76,in_progress,0.65
a1be92eb-a6cc-40b5-8094-42dc6ed90774,04934e47-3ded-47f0-8151-56c31149571b,17e3bb60-a2ea-4ba3-b7f5-8b9e2924f125,Music,70,3.6,0.6,55,in_progress,0.39
d16eb73a-773c-4ed2-bd5d-d530dd2c3511,c4f392cd-16b1-45d3-9f8e-7b1e06158cc2,d40fea6c-3613-4b99-a371-76a271c014ad,Computer Science,66,3.3,0.73,36,in_progress,0.76
eb394a89-5b84-472b-bf63-c7e6a76a380c,e9f3b5ec-680b-463d-9a1d-07e12654e2b6,982ca04f-0de4-4422-aa38-1c52420ab45b,Computer Science,86,4.3,0.87,51,in_progress,0.6
a9476ac3-9f37-4ea8-8bb3-0dc1129db5bc,33f3b6cf-3400-4c9b-9a36-539c9920844c,300b812d-9c81-4bce-b9a4-1fc75370c5de,Music,85,3.8,0.91,40,completed,0.59
659113e8-63a3-4d7e-9543-07d498e12f46,01e32ed4-b1ed-4616-8092-9c2ed30d43b3,cf584edd-a79c-4ff5-bef9-981538bad376,Physics,63,3.2,0.58,55,in_progress,0.38
13c4a8a1-19cf-4a9a-a737-2d6c00886fa2,31563911-a0db-4994-92a4-1cb308e279a3,d533105a-38b2-4ef9-8b15-31fcc4551c19,Hindi,62,3.0,0.56,81,in_progress,0.78
ec73088f-b982-4114-be71-6af7d1c31e82,39307b20-ea6c-44f2-bac9-d31af530d82b,d533105a-38b2-4ef9-8b15-31fcc4551c19,Hindi,56,3.1,0.48,57,in_progress,0.58
352a35b2-2912-4ac9-b32c-41b7b35c36e6,9f274d71-8417-40fb-82c4-3e38c8b26525,f0c6241d-a146-482a-80ea-0eef734336c3,Music,54,2.5,0.47,77,in_progress,0.79
61948a45-9229-411e-aa48-e9f8f31d7985,97b5ae3e-b169-4139-9ac9-cd7d7617dd4c,c7e9a054-eaed-4c63-a666-b0e14f023539,Psychology,88,4.5,0.81,64,in_progress,0.35
77e83b6e-5beb-49d6-a055-87483639158e,d5f6fc49-950c-49f2-b668-577a3f97d6ec,f88e52d4-0310-4e95-90a0-f6de7fd6da86,Economics,89,5.0,0.95,49,completed,0.79
cf504f5a-c526-42e1-89c5-196bb0770bca,1d8fea66-7046-41b2-ab78-a3c457759f83,f99fdd8c-edd0-4948-98c7-5e392d9c0464,Hindi,54,2.9,0.61,40,in_progress,0.76
78b38bc5-d3f4-4d25-816d-9dc995b904c2,3190b2dd-4047-4690-a8d1-a959e54c1060,bb276bc1-4f5a-4e59-8d3a-d7fa101465d2,Environmental Science,72,3.9,0.77,43,in_progress,0.61
2618dfd4-b388-403b-87ba-048f47b0ad80,04903f85-d85e-4a31-b566-dd566f9698eb,f99fdd8c-edd0-4948-98c7-5e392d9c0464,Hindi,68,3.1,0.67,45,in_progress,0.5
b5faffc4-775a-4e70-9ad3-a05778186d40,4a5045e7-93d7-44f3-bfba-97a270d5d5a7,1d9b057c-8f47-4618-a18f-dc90a2aec0e1,Computer Science,59,2.9,0.72,58,in_progress,0.71
e82abb09-3126-4a78-b235-b3c44c04ea87,4021a409-d0da-41f8-8832-e2f52cddc9b7,edb51569-452c-49e3-98b7-5e9bffc04af4,Physics,54,2.4,0.49,57,in_progress,0.67
46c665d0-bff7-4d0d-9d3c-d87ca2083e4c,e719ed7d-c36c-4770-a9c1-e85018d97cd7,0df67ef8-a5b2-4654-baca-ba6685f98dc3,Art & Design,50,3.0,0.42,79,in_progress,0.19
f950d136-a471-4634-ad23-8e3b9ab9c043,ee04bade-882c-4cdb-b5af-abdc115e616e,e9d935bb-2083-48f9-b20a-470f1a36dea6,History,39,2.1,0.41,5,in_progress,0.48
152400fe-434c-4516-9165-7b5513b21ead,7ff93dfe-93c0-4794-b13a-902727f28d10,84bc861c-223e-40c4-8b85-5dcc91df3683,Economics,58,3.3,0.7,38,in_progress,0.71
1d78872a-c56c-47f3-80da-a28e36b2f91e,0e6b4066-551c-4214-94f7-cc859f3d07a4,8f30755b-4816-4a84-9f4a-d068f4940126,Psychology,78,3.8,0.7,72,in_progress,0.75
a46800fc-ae8d-4e86-9b41-c9391dcbe32f,e31c057a-bb94-4b01-8b11-b7154ac2a26a,6d2cb61c-f38a-4f06-99fb-9ca8adbf79b0,Environmental Science,50,2.2,0.49,47,in_progress,0.76
3ae66ca2-e488-4838-8bb5-ee642d22acc6,9a930fdb-5f06-457d-97ab-1483fce7e169,80a55392-6659-450e-9532-c82d1e23f13f,Physics,60,3.5,0.52,80,in_progress,0.66
f557a3a6-ca04-46de-87c2-15c83b8a49ee,92945fb6-984f-4856-9bc7-d709b93803f3,c50f003b-39a7-4345-8e9b-03c93589d37f,Chemistry,82,3.8,0.82,33,in_progress,0.9
92e58179-ecd3-4029-b505-d9821a0f8842,5a1659e4-4bef-43a7-a323-0db6bc0decea,577248b6-eb14-4461-978d-772d72b3c0e8,Environmental Science,100,5.0,1.0,36,completed,0.5
ad84b3dd-24e4-4dd0-929a-b3edf437c9c5,c6c34fc6-c8f3-40bf-acba-79228f2e2113,ef191b5d-7c28-4758-be48-d6e35df07861,Economics,59,3.0,0.56,8,in_progress,0.52
191a4028-325c-4ebc-aef6-0e152cff9f42,c4f392cd-16b1-45d3-9f8e-7b1e06158cc2,ef314c2a-307f-483b-af4d-91cafdd781c3,English,76,3.5,0.66,73,in_progress,0.64
7e3cb4ed-4359-4950-b681-c912ea1556b1,aa942f5a-458a-4937-b99b-8f6e276e1bea,e9d935bb-2083-48f9-b20a-470f1a36dea6,History,74,3.3,0.81,31,in_progress,1.0
dfe3799c-1860-444e-a582-00fe763d3673,9938f079-cc00-45eb-8f7e-131bbfc46dbb,f0c6241d-a146-482a-80ea-0eef734336c3,Music,100,4.9,0.93,33,completed,0.62
3573f969-1961-4216-9873-0ee22f88fd95,f7fa72b1-5c29-4ac1-85b0-63182b37c756,0155c85b-1daa-4984-871a-9e1c812c2947,Art & Design,82,3.9,0.91,61,completed,0.42
0648ea93-29e4-4922-a8ac-e13590c7523b,0e6b4066-551c-4214-94f7-cc859f3d07a4,daf5f868-5d44-4ecd-8764-a983b962ab7f,English,48,2.8,0.51,49,in_progress,0.73
6c029204-2ac2-4f23-b1c3-07da4f5416d8,5d48c8c1-3383-40f8-9a16-53c495169aec,be3433bb-0603-4761-8b54-da5c5b9a6d44,Chemistry,72,3.3,0.73,75,in_progress,0.72
a0b9d6a5-939a-4793-9e86-c7d490b48b2a,c5d278e2-ad96-4390-aa49-c9b0d43efd49,b6145cf5-6f94-47e3-9956-c7e2638e48d0,Physics,97,4.9,1.0,49,completed,0.55
4390405a-4046-4b28-bdff-24f62466918f,025c442d-5e56-4731-a6fe-b50d0af52dc7,d40fea6c-3613-4b99-a371-76a271c014ad,Computer Science,39,1.9,0.48,30,in_progress,0.69
9bbb6e92-eb73-40f3-82ae-4b754602b295,b1aaa3b6-058e-4878-82d5-033144ed0ba8,d15e5d75-1455-4ae6-85cb-77c026aa7ee7,Geography,69,3.5,0.7,26,in_progress,0.51
0f59d0d6-2328-47f1-9d7e-0e61fb0a0287,3fff5c3e-413d-45d8-acf8-e1af4d53af43,cf584edd-a79c-4ff5-bef9-981538bad376,Physics,89,4.2,0.82,47,in_progress,0.56
2b542130-cdc8-4d92-b280-c438914fcba0,5d48c8c1-3383-40f8-9a16-53c495169aec,a1d55a6b-ff70-43f1-987e-d141ffc18797,Hindi,78,3.9,0.91,50,completed,0.71
099be06c-49e6-444f-98b0-3c0d3399b26b,b0824af4-4230-4d31-b8e3-f47f8036c525,977bc3d1-d6d6-4352-b980-58eb6406b49a,Psychology,68,3.8,0.66,31,in_progress,0.38
c6582744-6504-4784-b91c-cb9cb4ed5e0c,5b234488-d169-4c6e-b24f-c6576ce50993,ffae8f8f-24c1-46c0-bc37-891d644e1322,Biology,49,2.6,0.45,59,in_progress,0.63
6316db43-9af4-4bba-808c-3db6c82074f4,bb0cb6a5-45ae-404c-8e5c-c0140d5738e1,c568c0b5-ddbd-48fa-92bb-6d79f0c6c473,Chemistry,84,4.6,0.79,39,in_progress,0.69
4de60bdf-9b37-4a69-b1a3-db42dbd9dbba,051a6777-e37a-4430-b0c0-ea3dd5e15a4a,b5cb166f-e2b7-4f3f-9dbf-5e4b860bbd26,Biology,68,3.3,0.62,39,in_progress,0.58
bce7b2e8-96e4-4f60-84d5-acb980d3752a,9dbaa06b-4e8e-4cd6-a0a8-b2d1176e085c,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,Economics,48,2.3,0.59,63,in_progress,0.54
e1bb1617-fd78-455e-a288-a23eefe6b61b,f010191d-928a-4993-b927-3f6e534ba5fd,629ac5a5-7c34-4fb0-8e37-e248ba4325b1,Environmental Science,54,2.4,0.54,72,in_progress,0.72
be31478f-f34a-412f-ac09-3e4a8738ce82,01b8e879-aa21-490f-91cf-afdd14d52bb9,bfa710a4-417a-4d07-9292-d32fe6753957,History,100,5.0,0.97,72,completed,0.42
84e9dabf-99f3-4e2a-a8bd-af134e600e4d,27ff9f56-3a99-4c61-91b8-c639b2b8a868,7eca250a-43f4-41e4-9265-5e186f87be71,Psychology,47,2.5,0.46,5,in_progress,0.4
43a389bf-c726-457a-96ac-14ce3d0dacd1,c32d6162-ec86-4844-b407-a26548781d85,6d2cb61c-f38a-4f06-99fb-9ca8adbf79b0,Environmental Science,55,3.2,0.67,36,in_progress,0.48
6b6a4a20-f22f-406a-87af-332566df47af,8672ef08-6fb1-4d11-8f5a-89d97828f2d8,b4a2ed94-bf28-4d21-833e-2f31148d7f3e,Chemistry,82,4.2,0.97,5,completed,0.47
a6c648ed-e908-4938-8195-6e0364fd74ce,2eb65ca3-ee14-488e-9db9-25243eef2cb8,6d2cb61c-f38a-4f06-99fb-9ca8adbf79b0,Environmental Science,43,2.0,0.57,56,in_progress,0.58
ad338fc5-64b0-4bc7-9da5-4607665f3ec6,1c6771f0-f251-4231-ac87-756434663a3b,1d099128-15d4-4875-b1d8-eab82f8aed02,Political Science,57,3.2,0.61,47,in_progress,0.53
e822784a-4379-454b-a62f-6e66308c6b96,1abd2cdd-5896-4eb5-99f2-312899d47f82,0df67ef8-a5b2-4654-baca-ba6685f98dc3,Art & Design,61,3.2,0.63,13,in_progress,0.74
4627afa2-e8d6-4d2a-9097-a83ecd882150,9dada8cf-f4e5-4fd3-8598-0f5243cf5497,204272e4-3f3b-41f2-b581-a4b701416cd3,English,43,2.4,0.33,47,in_progress,0.57
83bd1b14-1d65-4961-859e-97684ae34e80,5c150052-4c11-4f70-abf5-c21a8b57b410,1f82ff6b-efc7-4308-b26b-2a11036058c2,Mathematics,53,2.8,0.47,22,in_progress,0.63
4eb61c9f-8175-4d87-99c3-55a0c4380c3a,adef7d73-e4e9-42a1-a225-563a53699721,bfa710a4-417a-4d07-9292-d32fe6753957,History,74,3.7,0.69,27,in_progress,0.55
37619f06-a0bb-4f19-9ea3-5a541b9db32c,21b106b4-c58e-4779-8484-5478d092f82c,3e87658f-d780-4702-bd3e-597ea92204ae,Computer Science,60,2.9,0.6,65,in_progress,0.34
f7128540-65df-402f-8b41-5131afe79def,8ea3d018-94ff-4b5a-bb53-08f8bca23347,6d2cb61c-f38a-4f06-99fb-9ca8adbf79b0,Environmental Science,57,3.1,0.54,49,in_progress,0.82
991ae2d4-1729-4f28-b7cc-77a4684825e4,fdcbd941-348f-4f13-ba64-74c429e8bdd8,6d2cb61c-f38a-4f06-99fb-9ca8adbf79b0,Environmental Science,41,2.0,0.38,45,in_progress,0.43
69d21cd0-0461-480d-b61c-b11de9a9fcf8,adedf2f2-5561-447d-ad35-df4c7f21cf93,76d0b3f4-e5de-4d09-908e-302d6445c552,Chemistry,77,3.4,0.75,57,in_progress,0.48
11e24858-4479-427a-bdcb-9237efa6b74e,adf43aac-e50f-485d-a940-12bf27b52d4c,4d408542-5db9-4700-bb69-466d9e0ebde8,History,68,4.1,0.82,5,in_progress,0.7
2d999ff3-5613-4902-8a3c-7b1249c845ed,48ec2355-9f87-4bed-914d-99e1fac4f037,ed9167ed-68fe-4b84-a02b-456fb6930937,Music,87,4.4,0.86,51,in_progress,0.35
eab8c8fc-9bc5-4291-9415-a5cd2943375b,1ba6a8c5-f8d4-49b4-af35-7e54835a3b04,92eb2c16-0836-4b66-ac4c-1c7eee48553b,Psychology,74,4.0,0.73,84,in_progress,0.39
c43637b6-893c-4321-89e3-97561ace8d9a,d03dbe8a-48ba-461f-814c-9e28e198eedf,41194007-21eb-45e9-8563-feb76a729f41,Geography,87,4.9,0.97,32,completed,1.0
cff49feb-dca9-4b07-a758-bb4e21abc823,3eccb968-859f-4608-bf27-b11ef5af6d21,a4c5443b-e174-48e0-93d4-af08ddab52f3,Computer Science,45,1.9,0.59,57,in_progress,0.83
13e2cb9e-dd46-465d-8d06-a3915eeb76c7,91b16d36-6fa6-4978-8bd0-fb99cfdeae5d,1d5a8a86-b8ce-4ae8-a836-0130bf528dd9,Mathematics,68,3.4,0.61,66,in_progress,0.6
39c03a66-6fa8-4927-acfb-f1996358986c,ec182bee-53e5-45d8-89b5-612665f8869a,1c8a1c89-f53d-4936-a38a-92de2d443dba,Chemistry,59,3.1,0.5,74,in_progress,0.98
d1f1829f-9995-4e38-949b-4460a3caea00,f9388536-75b2-4650-b611-48511630329d,59fc814f-59e3-41fa-a40e-444a148ff604,Geography,73,3.8,0.85,54,in_progress,0.61
c1851f38-6f01-47b2-81c2-7fd913d13b11,9110b5f3-0f34-4aad-b367-1ab2fb2f94fa,4385ae08-242e-4c84-b33e-5fcde0be1a90,Art & Design,56,3.2,0.61,45,in_progress,0.46
956489f6-81bc-4bfe-93c8-43842f9294af,dfd9591a-6fb6-4c45-877b-67642332fe02,c568c0b5-ddbd-48fa-92bb-6d79f0c6c473,Chemistry,54,2.8,0.67,6,in_progress,0.41
d29dbadb-f46e-493f-aedf-bdc93cd0947a,64cbe8b9-8bfb-41df-a405-be5c7bce2bda,68a91d13-8c54-4591-b7bc-c76250101a0e,Mathematics,96,4.0,0.97,47,completed,0.87
d86c2afe-33e5-4d96-81e7-3b9bbb265de4,99be8939-877a-4dd9-9a55-e9eb6fd2ee03,844227b8-8bfb-442d-96ef-130589840aab,Geography,100,4.6,0.91,34,completed,0.44
b4d86250-7ec6-40c1-a672-d8f233609f10,0223d530-4be9-41e7-97f7-de31be5ca8b5,ed9167ed-68fe-4b84-a02b-456fb6930937,Music,87,4.0,0.96,27,completed,0.38
f517f27d-e1c6-4021-9bb7-4a0479aa8cd1,2957115a-30c7-4968-bf09-0192b2234f56,74c0a84d-8118-4803-abb3-9eef87423282,English,42,2.1,0.54,42,in_progress,0.43
513c2ee3-1735-4fe5-b25e-a2dc7abc41c2,1c508621-4a98-458d-bb3c-05169c154ea8,0fdab15a-81d0-4631-8cc4-7aa3cda3f46f,Mathematics,70,3.8,0.67,78,in_progress,0.47
762766f4-c4e4-436a-b355-1ff3653cf9bb,7ce81fea-ca0b-489f-84fc-6fd2cde898d2,a1d55a6b-ff70-43f1-987e-d141ffc18797,Hindi,70,3.7,0.71,60,in_progress,0.88
d8f4371d-365a-4be6-933b-47bc7ed14f39,2bf9d938-bfb5-4bce-a3f5-033f26ac676c,49495563-f342-4742-abc9-60a11b89879f,Physics,55,2.3,0.65,38,in_progress,0.63
3c16a304-8cda-4ee1-b37d-b3fb9e69cf16,a5395b2d-ebca-4936-bea7-39c7fab5fc26,b5cb166f-e2b7-4f3f-9dbf-5e4b860bbd26,Biology,52,2.8,0.55,58,in_progress,0.55
d471e401-f509-4cf5-8fda-784f691b7429,31563911-a0db-4994-92a4-1cb308e279a3,fdd06f53-1583-4039-a7d1-094cc7e86636,Economics,66,3.3,0.69,56,in_progress,0.57
b563f62e-3f6f-4a8a-b620-16a46b28084c,6a321b85-1ba4-41f0-beb8-2108c16641ea,bd927693-8e63-4da4-b7c9-7ed9088c6f22,Physics,76,3.9,0.75,50,in_progress,0.34
320a8002-dfbd-4245-90fc-8004e2348f52,8a0b7a0a-1d53-4e9d-9d10-cbe05a9c2ddc,b393628d-fd15-4228-8623-69ab6692930c,Mathematics,91,4.8,1.0,65,completed,0.68
8f360f02-b008-4826-b9fc-c8ce31583380,9af02df8-40df-42a8-8684-06b141ccdb0f,e14f9028-8b03-4650-a739-145d2d982681,Art & Design,29,1.8,0.43,65,in_progress,0.65
bf9c1432-dfc9-4eee-b627-20539db7898d,9c220410-ad28-4697-9520-a710aa9edf90,f99fdd8c-edd0-4948-98c7-5e392d9c0464,Hindi,66,3.4,0.7,34,in_progress,0.5
1f980a0a-4a86-45cd-af43-99e65e1513e1,a1108901-1097-4cab-92ee-f83c41d94db1,e9d935bb-2083-48f9-b20a-470f1a36dea6,History,52,2.3,0.51,27,in_progress,0.57
73a7cba7-1552-4b07-8455-155fa3f0af92,27b3c5bf-4620-4a17-bdc8-c04469851943,23e88287-b24d-42fa-8a8f-704e09231f2b,History,61,3.0,0.67,39,in_progress,0.85
60b071e7-9225-4339-8b97-3d7ab767ad4a,0af80b74-3ebd-4338-9964-caa835dc6d87,c50f003b-39a7-4345-8e9b-03c93589d37f,Chemistry,78,3.9,0.79,23,in_progress,0.7
39e17395-cac7-4f54-b54f-f9d130b73ca6,3f546215-cdef-4a88-9809-78c20bc40221,300b812d-9c81-4bce-b9a4-1fc75370c5de,Music,66,3.3,0.66,46,in_progress,0.5
f9d022ee-585c-4467-afc0-1d9d2f5a54f1,9030c96f-152b-4455-8a6f-57d131b1e4ce,37c32447-0279-46e8-837c-1054aa1ac8ff,Mathematics,47,2.6,0.44,69,in_progress,0.27
ba385fd1-c58f-465e-af9d-e854b3911fb1,73c447ea-3ce1-4b85-ae80-1c4a71e3e9dd,204272e4-3f3b-41f2-b581-a4b701416cd3,English,74,4.3,0.74,40,in_progress,0.66
130fba29-ac2d-4f45-bf1f-644d1af5615b,07da34e8-5e93-4e2a-8250-7fa11aa9fae9,edb51569-452c-49e3-98b7-5e9bffc04af4,Physics,74,3.7,0.8,55,in_progress,0.81
47748483-f3e5-458c-b461-041f3c2da2a8,7b3ebb4a-a323-483c-8bcd-8c992809cb6e,be3433bb-0603-4761-8b54-da5c5b9a6d44,Chemistry,53,2.5,0.55,24,in_progress,0.75
453b92d6-4567-4078-82f2-5b165727b7b5,a0fdb2de-9efa-448d-9c08-4e03729ffba3,1c4ca3db-bb96-4416-b617-09d20a18a84f,Computer Science,50,2.4,0.44,41,in_progress,0.52
f5e49142-98d1-4a10-b710-42c37f492d37,37971885-6a0e-4a89-b2e1-1137fb2f1867,1c4ca3db-bb96-4416-b617-09d20a18a84f,Computer Science,55,2.7,0.64,62,in_progress,0.88
3c17849e-f859-470e-adfe-42368d9a40b1,c32d6162-ec86-4844-b407-a26548781d85,155f0282-1f95-41ab-816c-3cf05f57af5c,Music,84,4.1,0.78,47,in_progress,0.3
73bd4fdb-c3ff-4bf1-9342-d507bdd866e6,ca2b61af-9dfb-4fd5-bd62-139f761db502,85260111-12b2-4fd0-b5de-cd24c289549e,Biology,70,3.2,0.68,56,in_progress,0.61
bd3330d4-d493-4a92-b3fa-83a3ff4859e0,34d55e0a-6902-4fc1-a425-ba90168ed289,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,Economics,70,3.2,0.62,26,in_progress,0.62
2642f364-ebd4-46a3-bba7-f2a969d48c8e,ab3e0925-08e1-4945-a1b7-a08f599b2291,4a36793c-77ad-4cab-80a4-6b64611bb1f2,English,98,5.0,1.0,53,completed,0.36
5485b355-b78e-46e6-b247-7bc625ee8fdd,6d2aed0d-46f3-4a5d-aebd-6fd59b5eefe2,37040e86-f442-4ba4-a04c-a5d15b7c83de,Hindi,91,4.2,1.0,29,completed,0.56
ad96e0d6-16ce-447b-bc30-47892adfd4ee,ffa0d32e-363e-45d3-9df3-fe9747360958,6ddf6edd-0111-4d2f-870d-f65e58390b74,Art & Design,77,3.7,0.82,64,in_progress,0.76
8e55739f-3e24-4b5f-80d9-81de0e2aa36f,28611178-21e0-4240-b490-682be0858dca,4ca8ec79-b388-42d0-bf0b-180931b9b93c,Music,62,3.1,0.75,47,in_progress,0.37
7964ef46-50a2-4e36-8521-b60e6d7eb49b,71e07e78-fb35-411b-ba8a-1d434c09ba30,4c8b0fc2-b09a-4ad2-899c-94a22afddfc0,History,80,4.7,0.72,38,in_progress,0.57
ae22d1d4-10aa-4210-99b6-18c006e50179,11b53ef6-d42c-4c77-b937-35c5ab9d08c0,85260111-12b2-4fd0-b5de-cd24c289549e,Biology,39,1.8,0.46,5,in_progress,0.84
8bb5e5e8-3e98-4658-8c03-b6de1fc11491,e83fac4e-204f-4ecf-b27e-4b717e5a7406,15e2d466-e762-4143-bc31-dec48913cb86,Economics,76,3.7,0.84,35,in_progress,0.9
e5dde87d-9ace-48c7-847d-483bd992e003,770e8582-081f-4ea3-b9af-0bb9a7b41ea4,37c32447-0279-46e8-837c-1054aa1ac8ff,Mathematics,57,2.3,0.48,43,in_progress,0.58
07bdb622-a790-4a65-b4a4-b400576ba252,0bdf55da-29bd-4d44-a03b-c0f4e621b07e,0c832f13-ea9f-41d3-89ac-772dceb42325,Economics,87,4.4,1.0,36,completed,0.81
18025454-d591-43ff-a87d-0e85a1c1f9d5,5f2bd4f6-0191-4450-8a79-8233e5942353,c275656c-3b7c-47a3-8286-16ef03f443b1,Art & Design,66,3.1,0.7,5,in_progress,0.62
a840b5bc-ec89-43db-ba46-479d9adcec76,0299650c-36fb-4379-82b3-a60d47f13c0d,bb276bc1-4f5a-4e59-8d3a-d7fa101465d2,Environmental Science,99,5.0,1.0,49,completed,0.74
65838b4a-a53c-4ba2-b375-5d6016ec7b87,7b3ebb4a-a323-483c-8bcd-8c992809cb6e,edb51569-452c-49e3-98b7-5e9bffc04af4,Physics,75,3.8,0.82,36,in_progress,0.51
ee76fd7d-5acf-451a-90f4-9383d1ad9ca1,4925d3b3-99d4-49a5-aada-1878a2ce3ba1,41194007-21eb-45e9-8563-feb76a729f41,Geography,42,2.0,0.53,25,in_progress,0.22
991f87b0-feeb-4b45-9e36-cfd9751ff653,ab14c288-1461-404e-bca8-815c643a1a99,765e3c8a-1a6c-4dcb-a1ab-1ba43fe8fc9c,Political Science,62,3.4,0.58,77,in_progress,0.47
e4cdaf35-4e56-4eca-80d2-82e971fc2f6e,c32d6162-ec86-4844-b407-a26548781d85,cf584edd-a79c-4ff5-bef9-981538bad376,Physics,63,3.0,0.64,54,in_progress,0.64
75a88c19-bc42-477f-beb5-d292cd5c7cc0,25932545-1d88-4722-8936-06643336bd84,a1d55a6b-ff70-43f1-987e-d141ffc18797,Hindi,84,3.9,0.98,38,completed,0.55
be894ab1-5779-4118-a775-6228aada8f5d,5b234488-d169-4c6e-b24f-c6576ce50993,39ac3102-1ea8-48fc-9019-99f785343a49,Economics,63,2.9,0.7,25,in_progress,0.5
53469d71-1e7f-40cb-b3b3-e02b9be5e95d,9c220410-ad28-4697-9520-a710aa9edf90,434fda94-4178-4801-b233-4fe8b6377172,Psychology,57,3.6,0.65,6,in_progress,0.46
d537fda4-b46c-4aa0-84d3-4c653e19da46,74b05afd-04a3-411f-a027-48c974ef1a93,040f6143-b050-45d2-b792-4fc7e02b10a5,English,55,2.5,0.47,39,in_progress,0.58
ef36a809-1fd5-4d4f-9dae-e240d134cd33,9d191ff8-65fb-492b-ad87-815eeacf6ee9,be3433bb-0603-4761-8b54-da5c5b9a6d44,Chemistry,73,3.4,0.71,69,in_progress,0.79
35626351-3ddf-4a7c-8c66-4d4f88d2d52c,c27a902d-cfa5-4e5c-a7b9-fbf339a9e0be,4eee1525-0d5f-4bb6-8aab-d9411a52aea0,Economics,69,3.5,0.77,35,in_progress,0.41
faba5b3b-fb0b-47de-b50f-aaa3c4ef8eda,eb025efa-80de-4da9-91ee-a5d28b8a5dff,c275656c-3b7c-47a3-8286-16ef03f443b1,Art & Design,70,3.1,0.78,53,in_progress,0.21
611d3142-ebd6-4f85-b508-23a560c60ae8,703dcd0d-d1ce-4fa3-8935-3a5f38c3c585,3e87658f-d780-4702-bd3e-597ea92204ae,Computer Science,54,3.2,0.65,18,in_progress,0.72
7837f1de-2448-4b0a-8333-8703faa189f8,f17e6e86-34e4-4053-8f08-c700db7f1501,ef314c2a-307f-483b-af4d-91cafdd781c3,English,73,3.7,0.85,12,in_progress,0.45
